,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,MA5,MA20,MA60,EMA5,EMA20,EMA60
2017-03-13,20.92,20.99,20.78,20.0,75689.44,-0.33,-1.56,21.066,21.475,21.559,45758.7,45557.85,65607.36,1.89,20.648000000000003,20.3615,19.309666666666676,20.648145170001346,20.314299510035646,20.19861976898569
2017-03-10,20.96,21.29,21.11,20.89,32501.76,0.18,0.86,21.305999999999997,21.55,21.56,38364.5,42281.47,64701.4,0.81,20.786,20.383999999999997,19.343666666666675,20.8020967800009,20.390080509083656,20.22851216234212
2017-03-09,21.17,21.19,20.93,20.84,24272.15,-0.17,-0.81,21.471999999999998,21.631999999999998,21.526999999999997,40253.54,46942.45,64996.0,0.61,20.858000000000004,20.394,19.375833333333343,20.844731186667264,20.441501412982774,20.251520007880686
2017-03-08,21.3,21.38,21.1,21.02,40267.26,-0.31,-1.45,21.644000000000002,21.761,21.514,42181.14,61395.62,65864.4,1.01,20.962000000000003,20.353499999999997,19.405833333333344,20.92982079111151,20.504215564129836,20.27934866880015
2017-03-07,21.88,21.94,21.41,21.3,56062.87,-0.57,-2.59,21.84,21.739,21.491,51369.2,64076.12,67235.25,1.4,21.066000000000003,20.383499999999998,19.453500000000012,21.089880527407672,20.590480748501616,20.316431634985708
2017-03-06,22.13,22.2,21.98,21.75,38718.44,0.04,0.18,21.884,21.730999999999998,21.465,45357.01,63681.03,70162.43,0.97,21.306000000000004,20.433,19.508333333333344,21.386587018271783,20.722815915315415,20.37099255000217
2017-03-03,21.79,22.44,21.94,21.68,41946.99,0.15,0.69,21.794,21.691999999999997,21.389,46198.44,63717.32,73408.04,1.05,21.472000000000005,20.546,19.571000000000012,21.571058012181187,20.83873820909841,20.422451554413094
2017-03-02,22.0,22.08,21.79,21.71,33910.13,-0.29,-1.31,21.791999999999998,21.656999999999996,21.25,53631.36,67573.4,71724.44,0.85,21.644000000000005,20.639999999999997,19.635166666666677,21.644038674787456,20.92933457013914,20.467302812270457
2017-03-01,21.61,22.48,22.08,21.61,86207.58,0.45,2.08,21.878,21.713,21.12,80610.11,75255.36,70608.28,2.16,21.840000000000003,20.760499999999997,19.704666666666675,21.789359116524974,21.03892175393813,20.52019364632047
2017-02-28,21.52,21.87,21.63,21.52,26001.91,0.1,0.46,21.638,21.683000000000003,20.974,76783.04,79973.9,66824.08,0.65,21.884000000000004,20.856999999999996,19.76900000000001,21.73623941101665,21.095214920230998,20.556591067590297
2017-02-27,21.82,21.93,21.53,21.5,42925.61,-0.4,-1.82,21.578000000000003,21.643,20.848000000000003,82005.04,85656.86,66126.39,1.07,21.794000000000004,20.9455,19.844666666666676,21.66749294067777,21.13662302306698,20.588514875886705
2017-02-24,22.08,22.18,21.93,21.61,79111.58,-0.29,-1.3,21.59,21.569000000000003,20.729,81236.19,87121.34,64559.61,1.98,21.792,21.044,19.929833333333345,21.754995293785182,21.212182735157228,20.632509672991795
2017-02-23,20.99,22.82,22.22,20.89,168803.86,1.34,6.42,21.522,21.421,20.589000000000002,81515.44,83049.55,61646.35,4.22,21.878000000000004,21.18,20.01000000000001,21.909996862523457,21.308165331810514,20.68457190282218
2017-02-22,21.35,21.39,20.88,20.73,67072.25,-0.45,-2.11,21.548000000000002,21.266,20.409000000000002,69900.6,70333.17,54293.51,1.68,21.638,21.2295,20.062333333333346,21.566664575015636,21.26738768116128,20.690980972956147
2017-02-21,21.7,21.7,21.33,21.22,52111.92,-0.26,-1.2,21.728,21.243000000000002,20.298,83164.76,70394.37,51850.11,1.3,21.578000000000003,21.279000000000003,20.120333333333345,21.487776383343757,21.273350759146005,20.711937449877215
2017-02-20,21.46,21.8,21.59,21.3,39081.32,0.0,0.0,21.708000000000002,21.199,20.164,89308.67,76643.83,50400.44,0.98,21.590000000000003,21.3345,20.183500000000013,21.521850922229174,21.3035078297039,20.740733075434402
2017-02-17,22.17,22.26,21.59,21.42,80507.85,-0.76,-3.4,21.548000000000002,21.085,20.008,93006.49,83098.76,51114.63,2.01,21.522000000000002,21.392999999999997,20.24450000000001,21.544567281486113,21.330792798303833,20.768584150560034
2017-02-16,21.57,22.38,22.35,21.5,110729.67,0.57,2.62,21.32,20.843000000000004,19.926,84583.65,75875.47,48522.38,2.77,21.548000000000002,21.482,20.322000000000006,21.813044854324076,21.4278601508473,20.820445121253066
2017-02-15,21.5,22.29,21.78,21.3,133393.03,0.55,2.59,20.984,20.526999999999997,19.829,70765.74,65961.21,45763.99,3.34,21.728,21.541999999999998,20.393166666666673,21.80202990288272,21.46139727933834,20.851912551405828
2017-02-14,20.75,21.49,21.23,20.7,82831.5,0.44,2.12,20.758000000000003,20.265,19.742,57623.98,53674.25,40894.18,2.07,21.708000000000002,21.559,20.453666666666674,21.611353268588477,21.439359443210694,20.864311381980574
2017-02-13,20.38,20.98,20.79,20.27,57570.38,0.34,1.66,20.69,20.053,19.691,63978.98,46595.91,38408.63,1.44,21.548000000000002,21.559500000000003,20.501500000000007,21.337568845725652,21.377515686713977,20.86187446402566
2017-02-10,20.72,20.81,20.45,20.42,38393.69,-0.22,-1.06,20.622,19.889,19.671,73191.03,41997.88,38265.58,0.96,21.32,21.526500000000002,20.53700000000001,21.0417125638171,21.289180859407285,20.848367814338932
2017-02-09,20.52,20.82,20.67,20.42,41640.09,0.02,0.1,20.366,19.756,19.658,67167.29,40243.14,40213.55,1.04,20.983999999999998,21.5135,20.56950000000001,20.917808375878067,21.23021125374909,20.842518613264144
2017-02-08,20.55,21.1,20.65,20.3,67684.26,-0.24,-1.15,20.07,19.552,19.628,61156.68,38253.84,41939.04,1.69,20.758,21.491,20.60500000000001,20.828538917252043,21.174953039106015,20.836205404288126
2017-02-07,19.97,21.2,20.89,19.68,114606.5,0.44,2.15,19.772000000000002,19.352,19.584,49724.52,33305.85,40615.63,2.87,20.689999999999998,21.464999999999996,20.64250000000001,20.849025944834697,21.147814654429116,20.837969465109
2017-02-06,19.35,21.09,20.45,19.35,103630.6,1.28,6.68,19.416,19.128,19.512999999999998,29212.84,24157.05,36400.21,2.59,20.621999999999996,21.388499999999997,20.664833333333345,20.716017296556462,21.081356115911756,20.825247037108447
2017-02-03,19.13,19.28,19.17,18.81,8275.0,-0.02,-0.1,19.156,18.93,19.458,10804.74,19130.51,34051.54,0.21,20.365999999999996,21.249999999999996,20.661833333333348,20.20067819770431,20.899322200109893,20.770967903822566
2017-01-26,19.3,19.37,19.19,19.09,11587.02,0.03,0.16,19.146,19.009,19.492,13319.0,21169.29,37379.5,0.29,20.069999999999997,21.119999999999997,20.658666666666683,19.863785465136207,20.736529609622636,20.719124817799095
2017-01-25,19.15,19.24,19.16,19.07,10523.48,0.05,0.26,19.034000000000002,19.13,19.503,15351.01,25566.77,38630.63,0.26,19.772,20.973999999999997,20.65383333333335,19.629190310090806,20.586383932515215,20.667998271130106
2017-01-24,19.29,19.44,19.11,19.01,12048.09,-0.04,-0.21,18.932000000000002,19.219,19.52,16887.18,28114.1,40994.3,0.3,19.415999999999997,20.848,20.660000000000014,19.45612687339387,20.44577593894191,20.61690891830063
2017-01-23,19.11,19.36,19.15,19.06,11590.1,0.03,0.16,18.84,19.328,19.559,19101.27,30221.35,43046.08,0.29,19.156,20.728999999999996,20.66583333333335,19.35408458226258,20.32236870666139,20.568806766524347
2017-01-20,18.63,19.2,19.12,18.56,20846.31,0.49,2.63,18.704,19.453,19.594,27456.28,34533.27,46854.69,0.52,19.145999999999997,20.588499999999996,20.672000000000015,19.276056388175054,20.207857401264782,20.521298431054323
2017-01-19,18.67,18.88,18.63,18.48,21747.06,-0.02,-0.11,18.872,19.56,19.659000000000002,29019.59,40183.96,53335.91,0.54,19.034,20.409,20.670500000000015,19.06070425878337,20.057585267810655,20.459280471936943
2017-01-18,18.65,18.99,18.65,18.48,18204.36,0.0,0.0,19.226,19.703,19.655,35782.54,45624.24,54168.37,0.46,18.932,20.297499999999996,20.654166666666683,18.923802839188912,19.923529528018893,20.39995223715398
2017-01-17,18.51,18.88,18.65,18.0,23118.5,0.18,0.97,19.506,19.815,19.642,39341.01,47925.41,54687.31,0.58,18.84,20.163499999999996,20.64000000000002,18.83253522612594,19.802241001540683,20.342569678298087
2017-01-16,19.95,19.95,18.47,17.96,53365.19,-1.49,-7.46,19.816,19.898,19.636,41341.43,48643.36,55075.25,1.34,18.704,20.007499999999997,20.610666666666685,18.711690150750627,19.675360906155646,20.281166627959013
2017-01-13,20.26,20.49,19.96,19.82,28662.83,-0.44,-2.16,20.202,19.986,19.636,41610.25,48972.56,54759.24,0.72,18.872000000000003,19.925999999999995,20.585500000000017,19.12779343383375,19.70246939128372,20.27063535976112
2017-01-12,20.05,20.83,20.4,20.05,55561.81,0.35,1.75,20.248,19.974,19.562,51348.33,53589.71,56335.69,1.39,19.226000000000006,19.828499999999995,20.578166666666686,19.551862289222502,19.76890087782822,20.274877296655802
2017-01-11,20.31,20.34,20.05,20.02,35996.74,-0.15,-0.74,20.18,19.875,19.444000000000003,55465.94,51694.48,57653.44,0.9,19.506000000000007,19.741999999999997,20.56800000000002,19.717908192815003,19.795672222796995,20.26750347479988
2017-01-10,20.22,20.45,20.2,20.06,33120.56,-0.2,-0.98,20.124000000000002,19.820999999999998,19.364,56509.8,53874.5,62432.88,0.83,19.81600000000001,19.690499999999993,20.547500000000017,19.87860546187667,19.834179630149702,20.26529001508695
2017-01-09,20.38,20.56,20.4,19.75,54709.33,0.21,1.04,19.98,19.79,19.305,55945.29,55870.8,65193.66,1.37,20.20200000000001,19.670999999999992,20.530666666666683,20.052403641251114,19.88806728442121,20.269707181831567
2017-01-06,20.0,20.5,20.19,19.97,77353.22,0.13,0.65,19.77,19.734,19.255,56334.87,59176.11,68468.46,1.94,20.248000000000008,19.657999999999994,20.52283333333335,20.09826909416741,19.91682278114303,20.267093576406243
2017-01-05,19.78,20.4,20.06,19.47,76149.86,0.29,1.47,19.7,19.757,19.291,55831.08,66487.87,66605.56,2.61,20.180000000000007,19.62749999999999,20.51166666666668,20.08551272944494,19.930458706748468,20.260302981764216
2017-01-04,19.44,19.96,19.77,19.39,41216.04,0.29,1.49,19.57,19.607,19.352999999999998,47923.03,62712.51,64093.56,1.41,20.124000000000006,19.583499999999994,20.476000000000013,19.98034181962996,19.915176925153364,20.244226005605547
2017-01-03,19.4,19.68,19.48,19.3,30298.01,0.13,0.67,19.518,19.468,19.413,51239.2,61449.2,64113.79,1.04,19.980000000000008,19.512999999999995,20.45383333333335,19.81356121308664,19.873731503710157,20.219167201297665
2016-12-30,19.6,19.99,19.35,19.31,56657.23,-0.49,-2.47,19.6,19.373,19.499000000000002,55796.32,61507.13,64550.3,1.42,19.770000000000003,19.457999999999995,20.426500000000015,19.659040808724427,19.82385231288059,20.190667480598364
2016-12-29,19.38,20.43,19.84,19.15,74834.28,0.43,2.21,19.698,19.285999999999998,19.585,62017.34,60545.93,64838.78,1.87,19.700000000000006,19.491499999999995,20.429166666666678,19.71936053914962,19.825390187844345,20.179169235798618
2016-12-28,19.59,19.73,19.41,19.37,36609.58,-0.1,-0.51,19.814,19.15,19.667,77144.65,59081.67,63934.34,0.92,19.570000000000004,19.502499999999994,20.420833333333345,19.61624035943308,19.785829217573433,20.1539485561337
2016-12-27,19.68,19.87,19.51,19.46,57796.91,-0.38,-1.91,19.644000000000002,19.012999999999998,19.771,77501.98,63612.39,67975.44,1.45,19.518000000000008,19.519999999999992,20.418166666666675,19.58082690628872,19.759559768280713,20.132833856107123
2016-12-26,19.81,19.9,19.89,19.0,53083.59,0.05,0.25,19.418,18.906,19.939,71659.2,70991.25,74598.25,1.33,19.600000000000005,19.55899999999999,20.421333333333344,19.68388460419248,19.77198264749208,20.124871494859924
2016-12-23,20.46,20.48,19.84,19.7,87762.36,-0.58,-2.84,19.146,18.819000000000003,20.214000000000002,67217.95,74516.51,76881.48,2.2,19.698000000000008,19.59349999999999,20.422666666666675,19.735923069461652,19.778460490588074,20.115530770196095
2016-12-22,18.5,20.42,20.42,18.45,150470.83,1.86,10.02,18.874000000000002,18.775,20.455,59074.51,77760.81,74734.64,3.77,19.814000000000007,19.658499999999993,20.430333333333344,19.963948712974435,19.839559491484465,20.12551406634993
2016-12-21,18.49,18.62,18.56,18.2,38396.23,0.18,0.98,18.486,18.824,20.651999999999997,41018.68,66723.25,71374.35,0.96,19.64400000000001,19.654999999999994,20.414666666666676,19.495965808649625,19.71769668277162,20.074182262756953
2016-12-20,18.45,18.48,18.38,18.2,28583.0,-0.15,-0.81,18.382,19.098,20.979,49722.8,65474.61,74833.89,0.72,19.418000000000006,19.641499999999994,20.38950000000001,19.12397720576642,19.590296998698097,20.0186316675409
2016-12-19,18.5,18.68,18.53,18.35,30877.32,0.05,0.27,18.394000000000002,19.358,21.308000000000003,70323.3,66778.38,79041.32,0.77,19.146000000000008,19.635499999999997,20.359333333333343,18.92598480384428,19.489316332155397,19.96982098197168
2016-12-16,18.53,18.85,18.48,18.45,47045.17,0.0,0.0,18.492,19.625,21.604,81815.08,67593.47,83580.19,1.18,18.874000000000006,19.635999999999996,20.32600000000001,18.777323202562854,19.393190967188193,19.920971401413812
2016-12-15,17.98,18.86,18.48,17.88,60191.69,0.44,2.44,18.676,19.884,21.903000000000002,96447.11,69131.63,86520.48,1.51,18.486000000000008,19.561999999999998,20.293666666666677,18.67821546837524,19.306220398884538,19.873723639374347
2016-12-14,18.11,18.5,18.04,17.55,81916.83,-0.4,-2.17,19.162,20.184,22.131999999999998,92427.81,68787.02,85714.37,2.05,18.382000000000005,19.444,20.25150000000001,18.465476978916826,19.18562797994313,19.81359810888878
2016-12-13,19.04,19.15,18.44,17.18,131585.48,-0.58,-3.05,19.814,20.528000000000002,22.395,81226.42,72338.49,84516.06,3.29,18.394000000000005,19.3635,20.215833333333347,18.456984652611215,19.114615791377105,19.768559610127426
2016-12-12,19.48,19.92,19.02,18.98,88336.21,-0.38,-1.96,20.322,20.971,22.633000000000003,63233.47,78205.25,83376.12,2.21,18.492000000000004,19.304499999999997,20.184666666666676,18.644656435074143,19.105604763626904,19.74401535689007
2016-12-09,20.91,20.99,19.4,19.37,120205.35,-1.51,-7.22,20.758000000000003,21.609,22.837,53371.87,79246.45,84240.71,3.01,18.676000000000002,19.2545,20.16166666666668,18.896437623382763,19.13364240518625,19.732735580252847
2016-12-08,21.3,21.39,20.91,20.85,40095.18,-0.39,-1.83,21.092,22.134,23.061999999999998,41816.15,71708.47,83446.9,1.0,19.162,19.2905,20.15833333333335,19.567625082255176,19.302819318978056,19.7713363486936
2016-12-07,21.14,21.32,21.3,20.82,25909.87,0.32,1.52,21.206,22.479,23.23,45146.22,76025.45,88985.58,0.65,19.814,19.3525,20.164500000000015,20.145083388170118,19.49302700288493,19.82145889860731
2016-12-06,21.18,21.38,20.98,20.85,41620.73,-0.22,-1.04,21.241999999999997,22.86,23.359,63450.56,84193.17,92539.81,1.04,20.322,19.413000000000004,20.162500000000016,20.423388925446744,19.634643478800665,19.85944563415682
2016-12-05,20.85,21.38,21.2,20.82,39028.21,0.14,0.67,21.62,23.258000000000003,23.511,93177.02,91304.25,95251.12,0.98,20.758000000000003,19.499000000000002,20.159000000000013,20.682259283631165,19.783725052248233,19.903400230004006
2016-12-02,21.58,21.59,21.07,20.75,62426.78,-0.38,-1.77,22.46,23.581999999999997,23.656,105121.04,99566.91,100852.01,1.56,21.092000000000002,19.585,20.143833333333347,20.811506189087442,19.906227428224604,19.941651080884693
2016-12-01,21.5,21.7,21.48,21.17,56745.53,0.01,0.05,23.176,23.921,23.765,101600.78,103909.33,105290.4,1.42,21.206000000000003,19.667,20.13616666666668,21.034337459391626,20.05611053029846,19.992090890644818
2016-11-30,22.21,22.37,21.48,21.14,117431.54,-1.39,-6.08,23.752,24.079,23.785,106904.67,102641.72,105654.87,2.94,21.242000000000004,19.770500000000002,20.131000000000014,21.182891639594416,20.191719051222424,20.040876798099315
2016-11-29,25.0,25.1,22.87,22.87,190253.05,-2.54,-10.0,24.478,24.261,23.76,104935.77,96693.62,101556.52,4.76,21.62,19.9385,20.14416666666668,21.745261093062947,20.446793427296495,20.13363861809693
2016-11-16,24.5,25.52,25.4,24.5,98748.28,0.76,3.08,24.896,24.294,23.678,89431.47,88546.99,93340.74,2.47,22.46,20.214000000000002,20.20700000000001,22.9635073953753,20.918527386601617,20.306312834050498
2016-11-15,24.36,24.98,24.65,24.15,44825.48,0.32,1.31,24.704,24.064,23.47,94012.78,89234.97,89960.4,1.12,23.176,20.454500000000003,20.259000000000015,23.525671596916865,21.273905730734818,20.44873409555004
2016-11-14,25.22,25.23,24.36,24.15,83265.02,-0.75,-2.99,24.666,23.989,23.304000000000002,106217.88,95185.34,89652.02,2.08,23.752000000000002,20.651500000000002,20.299500000000013,23.803781064611243,21.56781947066485,20.576976928109932
2016-11-11,24.9,25.3,25.11,24.5,107587.03,0.15,0.6,24.406,23.98,23.135,98378.77,101945.72,87931.19,2.69,24.478,20.979000000000003,20.347666666666676,24.239187376407497,21.90516999726821,20.725605798758977
2016-11-10,24.48,25.4,24.96,24.23,112731.55,0.54,2.21,24.044,23.858,22.967,88451.48,100886.46,85490.95,2.82,24.895999999999997,21.308,20.415666666666674,24.479458250938332,22.196106188004585,20.86444306059586
2016-11-09,24.4,24.79,24.44,23.63,121654.84,-0.03,-0.12,23.691999999999997,23.764,22.831999999999997,87662.5,99197.99,81887.8,3.04,24.703999999999997,21.603500000000004,20.467500000000012,24.466305500625555,22.409810360575584,20.981678245726318
2016-11-08,23.17,24.5,24.46,22.95,105850.97,1.41,6.12,23.424,23.73,22.741,84457.15,102137.11,80998.53,2.65,24.665999999999997,21.9025,20.515333333333345,24.464203667083705,22.60506651671125,21.095725166860507
2016-11-07,23.11,23.39,23.06,22.84,44069.47,-0.33,-1.41,23.311999999999998,23.609,22.636999999999997,84152.81,106671.47,79616.43,1.1,24.406,22.1315,20.539833333333345,23.996135778055802,22.648393515119704,21.160129578505426
2016-11-04,23.17,23.65,23.3,22.8,57950.55,0.09,0.39,23.554000000000002,23.491,22.570999999999998,105512.66,108668.03,80235.56,1.45,24.043999999999997,22.3945,20.55566666666668,23.764090518703867,22.710451275584496,21.2302913276578
2016-11-03,23.16,23.51,23.2,22.65,108786.66,0.13,0.56,23.671999999999997,23.258000000000003,22.486,113321.44,106419.41,79787.09,2.72,23.691999999999997,22.6325,20.57933333333335,23.576060345802578,22.75707496362407,21.29487377673384
2016-11-02,23.8,23.99,23.1,23.0,105628.11,-0.78,-3.27,23.836,23.061,22.391,110733.47,98134.5,78653.5,2.64,23.423999999999996,22.8365,20.610500000000012,23.417373563868384,22.78973449089797,21.354059871261335
2016-11-01,24.1,24.6,23.9,23.63,104329.24,-0.35,-1.44,24.035999999999998,22.875999999999998,22.279,119817.06,90685.84,78151.13,2.61,23.311999999999994,23.061500000000002,20.662333333333347,23.57824904257892,22.895474063193404,21.43753553920321
2016-10-31,23.78,24.75,24.27,23.51,150868.73,0.38,1.59,23.906,22.619,22.078000000000003,129190.13,84118.69,75081.12,3.78,23.553999999999995,23.229499999999998,20.726000000000013,23.808832695052615,23.026381295270227,21.530405616485915
2016-10-28,24.1,24.2,23.89,23.05,96994.48,-0.15,-0.62,23.428,22.29,21.829,111823.39,73916.66,73016.45,2.43,23.671999999999993,23.358999999999998,20.77966666666668,23.83588846336841,23.10863069572068,21.60777129251767
2016-10-27,23.89,24.28,24.02,23.89,95846.8,-0.08,-0.33,22.844,22.076,21.694000000000003,99517.38,70095.45,70979.59,2.4,23.83599999999999,23.510999999999996,20.835833333333348,23.89725897557894,23.195427772318713,21.686862662496786
2016-10-26,23.25,24.56,24.1,22.8,151046.05,0.86,3.7,22.285999999999998,21.899,21.546,85535.53,64577.62,69375.01,3.78,24.035999999999994,23.656,20.889333333333344,23.964839317052625,23.28157750828836,21.765983761884936
2016-10-25,21.61,23.58,23.25,21.61,151194.61,1.37,6.26,21.715999999999998,21.752,21.386999999999997,61554.62,59859.95,63998.56,3.78,23.905999999999995,23.764999999999997,20.93600000000001,23.726559544701747,23.27857012654661,21.814641127877902
2016-10-24,21.15,21.98,21.88,21.04,64035.03,0.91,4.34,21.331999999999997,21.664,21.264,39047.25,52561.39,61276.05,1.6,23.427999999999994,23.784999999999997,20.981166666666677,23.11103969646783,23.145372971637407,21.81678408840057
2016-10-21,21.15,21.34,20.97,20.78,35464.4,-0.26,-1.23,21.151999999999997,21.651,21.228,36009.93,51803.09,62688.67,0.89,22.84399999999999,23.759499999999996,21.01083333333334,22.39735979764522,22.938194593386225,21.789020090680694
2016-10-20,21.25,21.4,21.23,21.08,25937.57,0.04,0.19,21.308000000000003,21.714000000000002,21.275,40673.52,53154.78,62463.35,0.65,22.285999999999994,23.6775,21.045333333333343,22.00823986509681,22.775509394016105,21.770691189590686
2016-10-19,21.35,21.56,21.25,21.09,31141.48,-0.07,-0.33,21.511999999999997,21.72,21.309,43619.72,59172.49,64212.86,0.78,21.71599999999999,23.47,21.08100000000001,21.755493243397876,22.630222785062188,21.75361901080028
2016-10-18,21.14,21.35,21.33,20.81,38657.79,0.33,1.57,21.788,21.680999999999997,21.343000000000004,58165.29,65616.42,68310.29,0.97,21.331999999999994,23.304,21.11733333333334,21.613662162265246,22.50639204362769,21.739729598107942
2016-10-17,21.99,22.09,20.98,20.96,48848.43,-0.77,-3.54,21.996,21.535999999999998,21.430999999999997,66075.53,66043.55,75505.4,1.22,21.151999999999994,23.134999999999998,21.148333333333344,21.402441441510163,22.361021372806004,21.714819971633034
2016-10-14,22.2,22.2,21.75,21.48,58782.33,-0.49,-2.2,22.15,21.368000000000002,21.594,67596.25,72116.23,79871.47,1.47,21.307999999999996,22.967,21.20033333333334,21.51829429434011,22.302828861110193,21.715973435758123
2016-10-13,22.43,22.75,22.25,22.13,40668.55,-0.39,-1.72,22.12,21.311999999999998,21.730999999999998,65636.04,71863.74,88363.74,1.02,21.511999999999993,22.8315,21.26033333333334,21.76219619622674,22.29779754100446,21.73348280547969
2016-10-12,22.3,23.25,22.63,22.12,103869.33,0.26,1.16,21.928,21.193,21.768,74725.26,74172.39,93140.56,2.6,21.787999999999993,22.741,21.32666666666667,22.051464130817823,22.329435870432608,21.762877302295635
2016-10-11,21.59,22.47,22.37,21.59,78209.0,0.61,2.8,21.574,21.022,21.775,73067.55,68137.18,93372.0,1.96,21.995999999999995,22.6365,21.39166666666667,22.157642753878548,22.333299120867597,21.782783285751375
2016-10-10,21.9,21.9,21.75,21.11,56452.05,0.18,0.83,21.076,20.864,21.799,66011.57,69990.7,101160.38,1.41,22.14999999999999,22.571,21.4215,22.021761835919033,22.27774682364211,21.781708407146162
2016-09-30,21.19,21.75,21.6,21.13,48981.25,0.31,1.46,20.586,20.804000000000002,21.855,76636.22,73574.24,111266.67,1.23,22.119999999999994,22.486,21.4415,21.881174557279355,22.21319950710477,21.775750664510014
2016-09-29,20.85,21.85,21.29,20.56,86114.68,0.43,2.06,20.504,20.836,21.813000000000002,78091.44,71771.93,109938.59,2.16,21.92799999999999,22.390500000000003,21.46216666666667,21.68411637151957,22.12527574452336,21.75982418065895
2016-09-28,19.88,20.98,20.86,19.71,95580.75,0.98,4.93,20.458,20.897,21.784000000000002,73619.52,69253.23,107749.35,2.39,21.57399999999999,22.2785,21.473166666666664,21.40941091434638,22.004773292663995,21.730321331835338
2016-09-27,19.3,19.9,19.88,19.29,42929.14,0.59,3.06,20.47,21.005,21.795,63206.81,71004.17,105560.66,1.07,21.075999999999986,22.077500000000004,21.464499999999997,20.89960727623092,21.8024139314579,21.66965422994656
2016-09-26,21.03,21.1,19.3,19.19,109575.26,-1.89,-8.92,20.651999999999997,21.325,21.888,73969.82,84967.25,105106.99,2.74,20.585999999999988,21.829000000000004,21.449666666666662,20.366404850820615,21.564088795128576,21.591959622123955
2016-09-23,21.06,21.53,21.19,20.8,56257.38,0.13,0.62,21.022,21.82,22.011,70512.26,87626.72,102171.52,1.93,20.503999999999984,21.694000000000006,21.4685,20.640936567213743,21.528461290830617,21.5787804497037
2016-09-22,20.95,21.5,21.06,20.94,63755.07,0.13,0.62,21.168000000000003,22.149,22.053,65452.41,104863.74,103074.72,2.18,20.457999999999988,21.546000000000006,21.49,20.780624378142495,21.48384592979913,21.56177104439548
2016-09-21,20.78,20.96,20.92,20.62,43517.18,0.12,0.58,21.336,22.342,22.076999999999998,64886.94,112108.73,102700.67,1.49,20.469999999999988,21.387000000000008,21.514,20.827082918761665,21.43014631743731,21.540729119258046
2016-09-20,21.16,21.31,20.79,20.44,96744.23,-0.35,-1.66,21.54,22.528000000000002,22.14,78801.53,118606.82,103774.32,3.31,20.651999999999987,21.264000000000006,21.538,20.81472194584111,21.3691800014909,21.516114765163834
2016-09-19,21.95,22.1,21.15,21.1,92287.46,-0.8,-3.65,21.998,22.734,22.206999999999997,95964.67,132330.06,103940.68,3.16,21.021999999999988,21.227500000000006,21.559833333333337,20.926481297227408,21.348305715634623,21.504110868123934
2016-09-14,21.8,22.06,21.92,21.6,30958.12,0.0,0.0,22.618000000000002,22.905,22.279,104741.17,148959.11,107169.56,1.06,21.16799999999999,21.275000000000006,21.60166666666667,21.257654198151606,21.40275279033609,21.51774672486475
2016-09-13,22.1,22.3,21.9,21.58,60927.69,-0.03,-0.14,23.13,22.79,22.303,144275.06,148105.25,112482.09,2.09,21.33599999999999,21.308500000000002,21.641500000000004,21.471769465434402,21.45010966744694,21.53027975025623
2016-09-12,22.5,22.77,21.94,21.5,113090.14,-1.06,-4.61,23.348000000000003,22.67,22.348000000000003,159330.53,146245.48,118961.45,3.87,21.53999999999999,21.343000000000004,21.675666666666668,21.627846310289602,21.49676588959485,21.543713337006146
2016-09-09,23.92,24.06,23.08,22.6,182559.94,-1.14,-4.71,23.516,22.585,22.35,158412.12,140117.16,120647.63,6.25,21.99799999999999,21.430500000000002,21.72966666666667,22.11189754019307,21.64755009058582,21.59408388453379
2016-09-08,24.8,24.8,24.25,23.81,136169.94,-0.24,-0.98,23.47,22.451,22.263,168695.44,125246.74,115658.48,4.66,22.617999999999988,21.594,21.7935,22.824598360128714,21.89540246291098,21.681163925788642
2016-09-07,23.2,24.94,24.48,23.0,228627.59,1.49,6.48,23.191999999999997,22.201,22.093000000000004,193177.05,116716.33,112294.72,7.83,23.12999999999999,21.730500000000003,21.89216666666667,23.376398906752474,22.14155460930041,21.77292988320761
2016-09-06,22.74,24.07,22.99,22.74,136205.03,0.23,1.01,22.45,21.956,21.919,151935.44,101285.71,104605.53,4.66,23.347999999999985,21.767500000000005,21.969,23.247599271168315,22.222358932224182,21.812834174857162
2016-09-05,22.57,23.48,22.78,22.57,108498.1,-0.07,-0.31,21.991999999999997,21.811,21.855,133160.42,93292.61,103590.2,3.71,23.515999999999984,21.775000000000006,22.039833333333334,23.09173284744554,22.27546760534569,21.844544801402943
2016-09-02,22.33,23.8,22.85,22.33,233976.56,0.0,0.0,21.654,21.752,21.773000000000003,121822.2,88941.81,102333.38,8.01,23.469999999999985,21.799000000000007,22.112666666666666,23.011155231630358,22.330184976265148,21.877510818737342
2016-09-01,20.85,22.86,22.86,20.75,258577.98,2.08,10.01,21.432,21.679000000000002,21.713,81798.03,75551.31,97176.78,8.85,23.191999999999986,21.85450000000001,22.185666666666666,22.960770154420242,22.380643549954183,21.909723836908213
2016-08-31,20.92,20.94,20.77,20.65,22419.51,0.07,0.34,21.21,21.653000000000002,21.665,40255.61,65380.0,90520.76,0.77,22.449999999999985,21.813000000000006,22.231166666666663,22.230513436280162,22.227248926149024,21.87235555263351
2016-08-30,21.12,21.3,20.7,20.61,42329.96,-0.39,-1.85,21.462,21.816,21.735,50635.99,76858.93,98996.66,1.45,21.991999999999987,21.783500000000004,22.26883333333333,21.72034229085344,22.081796647468163,21.833917377515462
